Co-crystal,Dataset,year,name1,smiles1,name2,smiles2,Label
1,Dicarboxylic acids,2019,famotidine,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,L-tartaricacid,O=C(O)C(O)C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,"5H-Dibenzo(b,f)azepine-5-carboxamide",NC(=O)N1c2ccccc2C=Cc2ccccc21,L-malicacid,O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,DL-Lysine,NCCCCC(N)C(=O)O,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,"2,5-Di-4-pyridyl-1,3,4-oxadiazole",c1cc(-c2nnc(-c3ccncc3)o2)ccn1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,isonicotinamide,NC(=O)c1ccncc1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,etoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,adipicacid,O=C(O)CCCCC(=O)O,"2-amino-4,6-dimethylpyrimidine",Cc1cc(C)nc(N)n1,1
1,Dicarboxylic acids,2019,Paracetamol,CC(=O)Nc1ccc(O)cc1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"1,5-Naphthyridine",c1cnc2cccnc2c1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,malonicacid,O=C(O)CC(=O)O,pyrazin-2-amine,Nc1cnccn1,1
1,Dicarboxylic acids,2019,urotropine,C1N2CN3CN1CN(C2)C3,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Pyridine-2-carboxamidoxime,NC(=NO)c1ccccn1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Urea,NC(N)=O,L-tartaricacid,O=C(O)C(O)C(O)C(=O)O,1
1,Dicarboxylic acids,2019,RITONAVIR,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,4-(1H-pyrazol-1-ylmethyl)benzamide,NC(=O)c1ccc(Cn2cccn2)cc1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Acridine,c1ccc2nc3ccccc3cc2c1,"trans,trans-hexa-2,4-dienedioicacid",O=C(O)C=CC=CC(=O)O,1
1,Dicarboxylic acids,2019,Phenazine,c1ccc2nc3ccccc3nc2c1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,urotropine,C1N2CN3CN1CN(C2)C3,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,cytosine,Nc1ccnc(=O)[nH]1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,"3,3'-[(E)-1,2-Diazenediyl]dipyridine",c1cncc(N=Nc2cccnc2)c1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Furamide,NC(=O)c1ccco1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,"5H-Dibenzo(b,f)azepine-5-carboxamide",NC(=O)N1c2ccccc2C=Cc2ccccc21,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,adipicacid,O=C(O)CCCCC(=O)O,cytosine,Nc1ccnc(=O)[nH]1,1
1,Dicarboxylic acids,2019,Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,subericacid,O=C(O)CCCCCCC(=O)O,"3,3'-[(E)-1,2-Diazenediyl]dipyridine",c1cncc(N=Nc2cccnc2)c1,1
1,Dicarboxylic acids,2019,"2,4,6-triaminopyrimidine",Nc1cc(N)nc(N)n1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,"2,3-Diphenylcycloprop-2-en-1-one",O=c1c(-c2ccccc2)c1-c1ccccc1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-4-ylmethyl)-2,2'-biimidazole",c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,azelaicacid,O=C(O)CCCCCCCC(=O)O,1
1,Dicarboxylic acids,2019,ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Blonanserin,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,subericacid,O=C(O)CCCCCCC(=O)O,1
1,Dicarboxylic acids,2019,Mazapertine,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Benzimidazole,c1ccc2[nH]cnc2c1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,"5H-Dibenzo(b,f)azepine-5-carboxamide",NC(=O)N1c2ccccc2C=Cc2ccccc21,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,4-Aminobenzamide,NC(=O)c1ccc(N)cc1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,picolinamide,NC(=O)c1ccccn1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,"2,2'-(Ethylenedioxy)diethylamine",NCCOCCOCCN,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,4-Hydroxybenzamide,NC(=O)c1ccc(O)cc1,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,thiourea,NC(N)=S,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,Norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,mucicacid,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,1
1,Dicarboxylic acids,2019,2-ethylpyridine-4-carbothioamide,CCc1cc(C(N)=S)ccn1,subericacid,O=C(O)CCCCCCC(=O)O,1
1,Dicarboxylic acids,2019,4-(2-(pyridin-4-yl)ethyl)pyridine,c1cc(CCc2ccncc2)ccn1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,L-Histidine,NC(Cc1cnc[nH]1)C(=O)O,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,N-((4-Pyridyl)methyl)acetamide,CC(=O)NCc1ccncc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,malonicacid,O=C(O)CC(=O)O,sulfamethazine,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1
1,Dicarboxylic acids,2019,Domperidon,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Urea,NC(N)=O,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,theobromine,Cn1cnc2c1c(=O)[nH]c(=O)n2C,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,heptanedioicacid,O=C(O)CCCCCC(=O)O,pirazine,c1cnccn1,1
1,Dicarboxylic acids,2019,"(11bS)-2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,"3,5-lutidine",Cc1cncc(C)c1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"2,2'-bipyridine-N,N'-dioxide",O=[N+]1C=CC=CC1=C1C=CC=CN1[O-],fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,"2,6-lutidine",Cc1cccc(C)n1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"Piperazine-2,5-dione",O=C1CNC(=O)CN1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,isonicotinamide,NC(=O)c1ccncc1,4-ketopimelicacid,O=C(O)CCC(=O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Tetrathiafulvalene,C1=CSC(=C2SC=CS2)S1,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Deramciclane,CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"2,5-Di-4-pyridyl-1,3,4-oxadiazole",c1cc(-c2nnc(-c3ccncc3)o2)ccn1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,"1,8,15,22-Tetrakis[(2,4-dimethyl-3-pentanyl)oxy]-29H,30H-phthalocyanine",CC(C)C(Oc1cccc2c1-c1nc3nc(nc4[nH]c(nc5[nH]c(nc-2n1)c1c(OC(C(C)C)C(C)C)cccc51)c1c(OC(C(C)C)C(C)C)cccc41)-c1c(OC(C(C)C)C(C)C)cccc1-3)C(C)C,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-3-ylmethyl)-2,2'-biimidazole",c1cncc(Cn2ccnc2-c2nccn2Cc2cccnc2)c1,heptanedioicacid,O=C(O)CCCCCC(=O)O,1
1,Dicarboxylic acids,2019,"2,6-Dimethylpyridine-N-oxide",Cc1cccc(C)[n+]1[O-],succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,Etiracetam,CCC(C(N)=O)N1CCCC1=O,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,2-Amino-5-methylpyridine,Cc1ccc(N)nc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,"2,2'-(Ethylenedioxy)diethylamine",NCCOCCOCCN,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,Melamine,Nc1nc(N)nc(N)n1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,4-(3-(pyridin-4-yl)propyl)pyridine,c1cc(CCCc2ccncc2)ccn1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"4,4'-((E)-diazenediyl)dipyridine",c1cc(N=Nc2ccncc2)ccn1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,picolinamide,NC(=O)c1ccccn1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,4-aminobutyricacid,NCCCC(=O)O,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Di-2-pyridyldisulfide,c1ccc(SSc2ccccn2)nc1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,ethanedioicacid,O=C(O)C(=O)O,tetramethylpyrazine,Cc1nc(C)c(C)nc1C,1
1,Dicarboxylic acids,2019,Imiquimod,CC(C)Cn1cnc2c(N)nc3ccccc3c21,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-2-ylmethyl)-2,2'-biimidazole",c1ccc(Cn2ccnc2-c2nccn2Cc2ccccn2)nc1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,2-Pyridone,O=c1cccc[nH]1,trans-3-hexenedioicacid,O=C(O)CC=CCC(=O)O,1
1,Dicarboxylic acids,2019,2-Pyridone,O=c1cccc[nH]1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,"5H-Dibenzo(b,f)azepine-5-carboxamide",NC(=O)N1c2ccccc2C=Cc2ccccc21,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,adipicacid,O=C(O)CCCCC(=O)O,2-methylimidazole,Cc1ncc[nH]1,1
1,Dicarboxylic acids,2019,Quinoline-2-carbonitrile,N#Cc1ccc2ccccc2n1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Nicotinamide,NC(=O)c1cccnc1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Phenanthridine,c1ccc2c(c1)cnc1ccccc12,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"6-(4-methoxyphenyl)-1,3,5-triazine-2,4-diamine",COc1ccc(-c2nc(N)nc(N)n2)cc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,"1,3-Dimethyl-3,7-dihydro-1H-purine-2,6-dione",Cn1c(=O)c2[nH]cnc2n(C)c1=O,"D,L-malicacid",O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,2-[(E)-N-phenylcarboximidoyl]phenol,Oc1ccccc1C=Nc1ccccc1,citraconicacid,CC(=CC(=O)O)C(=O)O,1
1,Dicarboxylic acids,2019,malonicacid,O=C(O)CC(=O)O,Urea,NC(N)=O,1
1,Dicarboxylic acids,2019,"2,4,6-triaminopyrimidine",Nc1cc(N)nc(N)n1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,efavirenz,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"(11bS)-2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,adipicacid,O=C(O)CCCCC(=O)O,Pyrazinamide,NC(=O)c1cnccn1,1
1,Dicarboxylic acids,2019,isoniazid,NNC(=O)c1ccncc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,"2-amino-4,6-dimethylpyrimidine",Cc1cc(C)nc(N)n1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,"4,4'-Bipyridine",c1cc(-c2ccncc2)ccn1,L-malicacid,O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,2-Aminopyrimidine,Nc1ncccn1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"5H-Dibenzo(b,f)azepine-5-carboxamide",NC(=O)N1c2ccccc2C=Cc2ccccc21,L-tartaricacid,O=C(O)C(O)C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Sildenafil,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,"6,7,8,9-tetrahydropyrido[2,1-b]quinazolin-11-one",O=c1c2ccccc2nc2n1CCCC2,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,5-chloro-N-(2-{4-[(cyclohexylcarbamoyl)sulfamoyl]phenyl}ethyl)-2-methoxybenzamide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,cytosine,Nc1ccnc(=O)[nH]1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Azopyridine,c1ccc(N=Nc2ccccn2)nc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,"(E)-1,2-bis(Pyrid-4-yl)ethene",C(=Cc1ccncc1)c1ccncc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,3-(2-Thienyl)acrylamide,NC(=O)C=Cc1cccs1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-3-ylmethyl)-2,2'-biimidazole",c1cncc(Cn2ccnc2-c2nccn2Cc2cccnc2)c1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,Norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,N-benzylpyridin-4-amine,c1ccc(CNc2ccncc2)cc1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,4-Chloro-6-methoxypyrimidin-2-amine,COc1cc(Cl)nc(N)n1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-4-ylmethyl)-2,2'-biimidazole",c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,subericacid,O=C(O)CCCCCCC(=O)O,1
1,Dicarboxylic acids,2019,"2,4,6-triaminopyrimidine",Nc1cc(N)nc(N)n1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,"6-(4-Methylphenyl)-1,3,5-triazine-2,4-diamine",Cc1ccc(-c2nc(N)nc(N)n2)cc1,adipicacid,O=C(O)CCCCC(=O)O,1
1,Dicarboxylic acids,2019,"N-(4-((6-(4-(Trifluoromethyl)phenyl)pyrimidin-4-yl)oxy)-1,3-benzothiazol-2-yl)acetamide",CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,piperazine,C1CNCCN1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,subericacid,O=C(O)CCCCCCC(=O)O,4-Bromobenzamide,NC(=O)c1ccc(Br)cc1,1
1,Dicarboxylic acids,2019,Acridine,c1ccc2nc3ccccc3cc2c1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,4-nitrobenzamide,NC(=O)c1ccc([N+](=O)[O-])cc1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,L-Proline,O=C(O)C1CCCN1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,6-methyl-2-pyridone,Cc1c(O)c(=O)ccn1C,L-malicacid,O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,succinicacid,O=C(O)CCC(=O)O,"1,2,4-Triazole",c1nc[nH]n1,1
1,Dicarboxylic acids,2019,"2,3-lutidine",Cc1cccnc1C,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,azelaicacid,O=C(O)CCCCCCCC(=O)O,N-(pyridin-2-yl)nicotinamide,O=C(Nc1ccccn1)c1cccnc1,1
1,Dicarboxylic acids,2019,Urea,NC(N)=O,itaconicacid,C=C(CC(=O)O)C(=O)O,1
1,Dicarboxylic acids,2019,2-Pyridone,O=c1cccc[nH]1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,adipicacid,O=C(O)CCCCC(=O)O,pyrazin-2-amine,Nc1cnccn1,1
1,Dicarboxylic acids,2019,Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Glycine,NCC(=O)O,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,benzoguanamine,Nc1nc(N)nc(-c2ccccc2)n1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,3-(4-Picolinylamino)cyclohex-2-enone,O=C1C=C(NCc2ccncc2)CCC1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",Cn1c(=O)c2c(ncn2C)n(C)c1=O,L-malicacid,O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,subericacid,O=C(O)CCCCCCC(=O)O,5-Bromo-2-propioamidopyridine,CCC(=O)Nc1ccc(Br)cn1,1
1,Dicarboxylic acids,2019,Pyrazinamide,NC(=O)c1cnccn1,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,2-Pyridone,O=c1cccc[nH]1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,L-Methionine,CSCCC(N)C(=O)O,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,2-ethoxybenzamide,CCOc1ccccc1C(N)=O,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,malonicacid,O=C(O)CC(=O)O,"2-Amino-6-methyl-1,3-benzothiazole",Cc1ccc2nc(N)sc2c1,1
1,Dicarboxylic acids,2019,"(2S,3R)-2-(2,4-difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol",CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,"1,3-Dimethyl-3,7-dihydro-1H-purine-2,6-dione",Cn1c(=O)c2[nH]cnc2n(C)c1=O,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"2,4,6-triaminopyrimidine",Nc1cc(N)nc(N)n1,sebacicacid,O=C(O)CCCCCCCCC(=O)O,1
1,Dicarboxylic acids,2019,N-(pyridin-2-yl)nicotinamide,O=C(Nc1ccccn1)c1cccnc1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"(11bS)-2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,heptanedioicacid,O=C(O)CCCCCC(=O)O,1
1,Dicarboxylic acids,2019,3-(4-Picolinylamino)cyclohex-2-enone,O=C1C=C(NCc2ccncc2)CCC1,glutaricacid,O=C(O)CCCC(=O)O,1
1,Dicarboxylic acids,2019,Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,maleicacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,2-Pyridone,O=c1cccc[nH]1,"trans,trans-hexa-2,4-dienedioicacid",O=C(O)C=CC=CC(=O)O,1
1,Dicarboxylic acids,2019,"1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",Cn1c(=O)c2c(ncn2C)n(C)c1=O,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,L-malicacid,O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,Nicotinamide,NC(=O)c1cccnc1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Pyrrolidone,O=C1CCCN1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,ethanedioicacid,O=C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"1,3-bis((Pyrid-2-ylamino)carbonyl)adamantane",O=C(Nc1ccccn1)C12CC3CC(C1)CC(C(=O)Nc1ccccn1)(C3)C2,2-oxopentanedioicacid,O=C(O)CCC(=O)C(=O)O,1
1,Dicarboxylic acids,2019,heptanedioicacid,O=C(O)CCCCCC(=O)O,"2-Amino-6-methyl-1,3-benzothiazole",Cc1ccc2nc(N)sc2c1,1
1,Dicarboxylic acids,2019,itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,L-tartaricacid,O=C(O)C(O)C(O)C(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-3-ylmethyl)-2,2'-biimidazole",c1cncc(Cn2ccnc2-c2nccn2Cc2cccnc2)c1,sebacicacid,O=C(O)CCCCCCCCC(=O)O,1
1,Dicarboxylic acids,2019,succinicacid,O=C(O)CCC(=O)O,pyrazin-2-amine,Nc1cnccn1,1
1,Dicarboxylic acids,2019,adipicacid,O=C(O)CCCCC(=O)O,4-Bromobenzamide,NC(=O)c1ccc(Br)cc1,1
1,Dicarboxylic acids,2019,Temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,"D,L-malicacid",O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,QuetiapineN-oxide,[O-][N+]1(CCOCCO)CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,"3,6,9-trimethyldecahydro-3,12-epoxy[1,2]dioxepino[4,3-i]isoquinolin-10(3H)-one",CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C32OO4,L-malicacid,O=C(O)CC(O)C(=O)O,1
1,Dicarboxylic acids,2019,(benzoylmethylene)triphenylphosphorane,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,DL-Valine,CC(C)C(N)C(=O)O,fumaricacid,O=C(O)C=CC(=O)O,1
1,Dicarboxylic acids,2019,Aminothiazole,Nc1nccs1,succinicacid,O=C(O)CCC(=O)O,1
1,Dicarboxylic acids,2019,"1,1'-bis(pyridin-4-ylmethyl)-2,2'-biimidazole",c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,malonicacid,O=C(O)CC(=O)O,1
1,Dicarboxylic acids,2019,glutaricacid,O=C(O)CCCC(=O)O,Urea,NC(N)=O,1
1,Dicarboxylic acids,2019,sebacicacid,O=C(O)CCCCCCCCC(=O)O,"3,3'-[(E)-1,2-Diazenediyl]dipyridine",c1cncc(N=Nc2cccnc2)c1,1
1,Dicarboxylic acids,2019,sebacicacid,O=C(O)CCCCCCCCC(=O)O,4-Bromobenzamide,NC(=O)c1ccc(Br)cc1,1
1,Dicarboxylic acids,2019,isoniazid,NNC(=O)c1ccncc1,glutaricacid,O=C(O)CCCC(=O)O,1
